"_key",templateName,thresholdDuration,thresholdIndex,thresholdMessage,thresholdMetric,thresholdSeverityCode,thresholdType,thresholdValue
60ca26b5b24da96913130a1f,"Template FORTINET",10,"SLA_Matriz - vpn-030-w1-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b5b24da96913130a20,"Template FORTINET",10,"SLA_Matriz - vpn-030-w1-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b5b24da96913130a21,"Template FORTINET",10,"SLA_Matriz - vpn-030-w1-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b5b24da96913130a22,"Template FORTINET",10,"SLA_Matriz - vpn-030-w1-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b5b24da96913130a23,"Template FORTINET",10,"SLA_Matriz - vpn-030-w1-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b5b24da96913130a24,"Template FORTINET",10,"SLA_Matriz - vpn-030-w1-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b5b24da96913130a25,"Template FORTINET",10,"SLA_Matriz - vpn-030-w2-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b5b24da96913130a26,"Template FORTINET",10,"SLA_Matriz - vpn-030-w2-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b5b24da96913130a27,"Template FORTINET",10,"SLA_Matriz - vpn-030-w2-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b5b24da96913130a28,"Template FORTINET",10,"SLA_Matriz - vpn-030-w2-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b5b24da96913130a29,"Template FORTINET",10,"SLA_Matriz - vpn-030-w2-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b6b24da96913130a2a,"Template FORTINET",10,"SLA_Matriz - vpn-030-w2-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b6b24da96913130a2b,"Template FORTINET",10,"SLA_Matriz - vpn-030-w2-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b6b24da96913130a2c,"Template FORTINET",10,"SLA_Matriz - vpn-030-w2-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b6b24da96913130a2d,"Template FORTINET",10,"SLA_Matriz - vpn-030-w2-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b6b24da96913130a2e,"Template FORTINET",10,"SLA_Matriz - vpn-031-w1-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b6b24da96913130a2f,"Template FORTINET",10,"SLA_Matriz - vpn-031-w1-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b6b24da96913130a30,"Template FORTINET",10,"SLA_Matriz - vpn-031-w1-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b6b24da96913130a31,"Template FORTINET",10,"SLA_Matriz - vpn-031-w1-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b6b24da96913130a32,"Template FORTINET",10,"SLA_Matriz - vpn-031-w1-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b6b24da96913130a33,"Template FORTINET",10,"SLA_Matriz - vpn-031-w1-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b6b24da96913130a34,"Template FORTINET",10,"SLA_Matriz - vpn-031-w1-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b6b24da96913130a35,"Template FORTINET",10,"SLA_Matriz - vpn-031-w1-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b6b24da96913130a36,"Template FORTINET",10,"SLA_Matriz - vpn-031-w1-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b6b24da96913130a37,"Template FORTINET",10,"SLA_Matriz - vpn-031-w2-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b6b24da96913130a38,"Template FORTINET",10,"SLA_Matriz - vpn-031-w2-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b6b24da96913130a39,"Template FORTINET",10,"SLA_Matriz - vpn-031-w2-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b7b24da96913130a3a,"Template FORTINET",10,"SLA_Matriz - vpn-031-w2-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b7b24da96913130a3b,"Template FORTINET",10,"SLA_Matriz - vpn-031-w2-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b7b24da96913130a3c,"Template FORTINET",10,"SLA_Matriz - vpn-031-w2-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b7b24da96913130a3d,"Template FORTINET",10,"SLA_Matriz - vpn-031-w2-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b7b24da96913130a3e,"Template FORTINET",10,"SLA_Matriz - vpn-031-w2-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b7b24da96913130a3f,"Template FORTINET",10,"SLA_Matriz - vpn-031-w2-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b7b24da96913130a40,"Template FORTINET",10,"SLA_Matriz - vpn-032-w1-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b7b24da96913130a41,"Template FORTINET",10,"SLA_Matriz - vpn-032-w1-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b7b24da96913130a42,"Template FORTINET",10,"SLA_Matriz - vpn-032-w1-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b7b24da96913130a43,"Template FORTINET",10,"SLA_Matriz - vpn-032-w1-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b7b24da96913130a44,"Template FORTINET",10,"SLA_Matriz - vpn-032-w1-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b7b24da96913130a45,"Template FORTINET",10,"SLA_Matriz - vpn-032-w1-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b7b24da96913130a46,"Template FORTINET",10,"SLA_Matriz - vpn-032-w1-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b7b24da96913130a47,"Template FORTINET",10,"SLA_Matriz - vpn-032-w1-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b7b24da96913130a48,"Template FORTINET",10,"SLA_Matriz - vpn-032-w1-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b7b24da96913130a49,"Template FORTINET",10,"SLA_Matriz - vpn-033-w1-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b7b24da96913130a4a,"Template FORTINET",10,"SLA_Matriz - vpn-033-w1-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b8b24da96913130a4b,"Template FORTINET",10,"SLA_Matriz - vpn-033-w1-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b8b24da96913130a4c,"Template FORTINET",10,"SLA_Matriz - vpn-033-w1-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b8b24da96913130a4d,"Template FORTINET",10,"SLA_Matriz - vpn-033-w1-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b8b24da96913130a4e,"Template FORTINET",10,"SLA_Matriz - vpn-033-w1-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b8b24da96913130a4f,"Template FORTINET",10,"SLA_Matriz - vpn-033-w1-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b8b24da96913130a50,"Template FORTINET",10,"SLA_Matriz - vpn-033-w1-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b8b24da96913130a51,"Template FORTINET",10,"SLA_Matriz - vpn-033-w1-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b8b24da96913130a52,"Template FORTINET",10,"UOL - lan3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b8b24da96913130a53,"Template FORTINET",10,"UOL - lan3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b8b24da96913130a54,"Template FORTINET",10,"UOL - lan3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b8b24da96913130a55,"Template FORTINET",10,"UOL - port1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b8b24da96913130a56,"Template FORTINET",10,"UOL - port1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b8b24da96913130a57,"Template FORTINET",10,"UOL - port1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b8b24da96913130a58,"Template FORTINET",10,"UOL - port3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b8b24da96913130a59,"Template FORTINET",10,"UOL - port3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b8b24da96913130a5a,"Template FORTINET",10,"UOL - port3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b9b24da96913130a5b,"Template FORTINET",10,"UOL - port9","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b9b24da96913130a5c,"Template FORTINET",10,"UOL - port9","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b9b24da96913130a5d,"Template FORTINET",10,"UOL - port9","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b9b24da96913130a5e,"Template FORTINET",10,"UOL - wan","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b9b24da96913130a5f,"Template FORTINET",10,"UOL - wan","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b9b24da96913130a60,"Template FORTINET",10,"UOL - wan","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b9b24da96913130a61,"Template FORTINET",10,ha,"Link acusou erros por mais de 2 coletas","tx_errors",4,">",0
60ca26b9b24da96913130a62,"Template FORTINET",10,internal1,"Link acusou erros por mais de 2 coletas","tx_errors",4,">",0
60ca26b9b24da96913130a63,"Template FORTINET",10,internal2,"Link acusou erros por mais de 2 coletas","tx_errors",4,">",0
60ca26b9b24da96913130a64,"Template FORTINET",10,internal3,"Link acusou erros por mais de 2 coletas","tx_errors",4,">",0
60ca26b9b24da96913130a65,"Template FORTINET",10,internal5,"Link acusou erros por mais de 2 coletas","tx_errors",4,">",0
60ca26b9b24da96913130a66,"Template FORTINET",10,lan1,"Link acusou erros por mais de 2 coletas","tx_errors",4,">",0
60ca26b9b24da96913130a67,"Template FORTINET",10,lan3,"Link acusou erros por mais de 2 coletas","tx_errors",4,">",0
60ca26b9b24da96913130a68,"Template FORTINET",10,port1,"Link acusou erros por mais de 2 coletas","tx_errors",4,">",0
60ca26b9b24da96913130a69,"Template FORTINET",10,port2,"Link acusou erros por mais de 2 coletas","tx_errors",4,">",0
60ca26b9b24da96913130a6a,"Template FORTINET",10,port3,"Link acusou erros por mais de 2 coletas","tx_errors",4,">",0
60ca26b9b24da96913130a6b,"Template FORTINET",10,port4,"Link acusou erros por mais de 2 coletas","tx_errors",4,">",0
60ca26bab24da96913130a6c,"Template FORTINET",10,port5,"Link acusou erros por mais de 2 coletas","tx_errors",4,">",0
60ca26bab24da96913130a6d,"Template FORTINET",10,port6,"Link acusou erros por mais de 2 coletas","tx_errors",4,">",0
60ca26bab24da96913130a6e,"Template FORTINET",10,port7,"Link acusou erros por mais de 2 coletas","tx_errors",4,">",0
60ca26bab24da96913130a6f,"Template FORTINET",10,port8,"Link acusou erros por mais de 2 coletas","tx_errors",4,">",0
60ca26bab24da96913130a70,"Template FORTINET",10,port9,"Link acusou erros por mais de 2 coletas","tx_errors",4,">",0
60ca26bab24da96913130a71,"Template FORTINET",10,wan1,"Link acusou erros por mais de 2 coletas","tx_errors",4,">",0
60ca26bab24da96913130a72,"Template FORTINET",10,wan2,"Link acusou erros por mais de 2 coletas","tx_errors",4,">",0
60ca26bab24da96913130a73,"Template FORTINET",10,wan,"Link acusou erros por mais de 2 coletas","tx_errors",4,">",0
60d09b8802be36588e6416b1,"Template FORTINET",10,GE1,"Link %thresholdIndex% entrou em status %thresholdValue%.",linkState,1,"!=",STABLE
60d09b8802be36588e6416b2,"Template FORTINET",10,GE2,"Link %thresholdIndex% entrou em status %thresholdValue%.",linkState,1,"!=",STABLE
60d09b8802be36588e6416b3,"Template FORTINET",10,GE3,"Link %thresholdIndex% entrou em status %thresholdValue%.",linkState,1,"!=",STABLE
60d09b8802be36588e6416b4,"Template FORTINET",10,GE4,"Link %thresholdIndex% entrou em status %thresholdValue%.",linkState,1,"!=",STABLE
60d09b8802be36588e6416b5,"Template FORTINET",10,GE5,"Link %thresholdIndex% entrou em status %thresholdValue%.",linkState,1,"!=",STABLE
60d09b8802be36588e6416b6,"Template FORTINET",10,GE6,"Link %thresholdIndex% entrou em status %thresholdValue%.",linkState,1,"!=",STABLE
60d09b8802be36588e6416b7,"Template FORTINET",10,SFP1,"Link %thresholdIndex% entrou em status %thresholdValue%.",linkState,1,"!=",STABLE
60d09b8802be36588e6416b8,"Template FORTINET",10,SFP2,"Link %thresholdIndex% entrou em status %thresholdValue%.",linkState,1,"!=",STABLE
